firm,sector,avg_prod_loss,damaged,defaulted,setup,rep
34,2,0.00022402466350600792,0,0,26,4
35,4,1.3294516549231176e-05,0,0,26,4
36,0,0.977780219145565,0,0,26,4
37,3,0.004529749958165465,0,0,26,4
38,3,0.04414598507952314,0,0,26,4
39,5,0.0019913722928066955,0,0,26,4
40,1,0.02025706224327196,1,0,26,4
41,7,0.007385078463810322,1,0,26,4
42,3,0.9990875912408759,1,1,26,4
43,0,1.6921166976468167e-05,0,0,26,4
44,6,0.0,0,0,26,4
45,7,0.0003159833529268861,0,0,26,4
46,3,0.9797629434105652,0,1,26,4
47,6,0.016569426292694284,0,0,26,4
48,4,0.005378995856378147,0,0,26,4
49,3,0.000867808292364543,0,0,26,4
50,2,0.0,0,0,26,4
51,6,0.001905214838437539,0,0,26,4
52,1,0.013724719628375244,0,0,26,4
53,3,0.006892800866445198,1,0,26,4
54,6,0.0,0,0,26,4
55,5,0.016396221347461874,0,0,26,4
56,2,0.0029935960587697667,0,0,26,4
57,4,0.0,0,0,26,4
58,5,0.00011935655629336357,0,0,26,4
59,4,0.0016751844597003177,0,0,26,4
60,1,0.00043820799756555325,0,0,26,4
61,4,0.0,0,0,26,4
62,4,0.0,0,0,26,4
63,6,0.0006356657763727618,0,0,26,4
64,6,0.006032186616511395,1,0,26,4
65,5,0.0,0,0,26,4
66,0,0.0,0,0,26,4
67,3,0.0,0,0,26,4
68,4,0.031958308028707326,1,0,26,4
69,0,0.059277739263787314,0,0,26,4
70,2,0.014286879249274386,0,0,26,4
71,3,0.0038227653066368853,0,0,26,4
72,4,0.0029961514873887768,0,0,26,4
73,7,0.007323999062422422,1,0,26,4
74,7,0.0,0,0,26,4
75,6,0.018251089162931895,1,0,26,4
76,5,0.0,0,0,26,4
77,6,0.004275407509014855,0,0,26,4
78,1,0.0,0,0,26,4
79,6,0.0,0,0,26,4
80,2,0.007195385590323495,0,0,26,4
81,3,0.005593574040110837,1,0,26,4
82,3,0.005804321766395391,1,0,26,4
83,7,0.005659058647128816,1,0,26,4
84,7,0.005637560679874551,1,0,26,4
85,5,0.0,0,0,26,4
86,4,0.04861570343604436,0,0,26,4
87,2,0.06499403734373627,0,0,26,4
88,3,0.0,0,0,26,4
89,1,0.0002088088445201669,0,0,26,4
90,0,0.04952794088072495,1,0,26,4
91,7,0.0007599187626785411,0,0,26,4
92,5,0.0,0,0,26,4
93,6,0.010496662583202834,1,0,26,4
94,6,0.0057192691693833,1,0,26,4
95,6,0.00038193278719427155,0,0,26,4
96,3,0.00036386710529408295,0,0,26,4
97,4,0.03278000565793309,0,0,26,4
98,0,0.0064701510248337075,1,0,26,4
99,5,0.0005502650802724004,0,0,26,4
0,3,0.9966625467757524,0,1,27,0
1,7,0.9924245129410949,1,1,27,0
2,4,0.00835784019174575,0,0,27,0
3,6,0.0,0,0,27,0
4,6,0.0,0,0,27,0
5,6,0.02264705096482261,0,0,27,0
6,3,0.005693212753465934,1,0,27,0
7,7,0.9968998674691756,1,1,27,0
8,0,0.008161680827988817,1,0,27,0
9,6,0.0028669347761062967,0,0,27,0
10,7,3.328734403579544e-06,0,0,27,0
11,3,0.0005695868444675169,0,0,27,0
12,5,0.0,0,0,27,0
13,7,0.0,0,0,27,0
14,7,0.9833582709101837,1,1,27,0
15,4,0.014718234235742601,0,0,27,0
16,3,0.04598644970863613,0,0,27,0
17,5,0.0,0,0,27,0
18,2,0.0056443041718805915,1,0,27,0
19,4,0.0055120142736971136,1,0,27,0
20,6,0.0,0,0,27,0
21,3,0.0010903018347718412,0,0,27,0
22,6,0.014696058163206467,0,0,27,0
23,5,0.0,0,0,27,0
24,0,0.9902748857234338,0,1,27,0
25,7,0.007127901270606261,0,0,27,0
26,1,0.0,0,0,27,0
27,7,0.0003120843576088841,0,0,27,0
28,3,0.005589558531226288,1,0,27,0
29,0,0.00555151644860394,1,0,27,0
30,6,0.0,0,0,27,0
31,5,0.0,0,0,27,0
32,3,0.0,0,0,27,0
33,0,0.0,0,0,27,0
34,2,0.0,0,0,27,0
35,4,0.0005461469938381025,0,0,27,0
36,0,0.033645407810628046,0,0,27,0
37,3,0.003520098361032919,0,0,27,0
38,3,0.00554609873658018,1,0,27,0
39,5,0.006069908828001457,1,0,27,0
40,1,0.005632366641139234,1,0,27,0
41,7,0.005474452554744526,1,0,27,0
42,3,0.0,0,0,27,0
43,0,0.012217583685955826,0,0,27,0
44,6,0.993996580891337,0,1,27,0
45,7,0.0,0,0,27,0
46,3,0.000665079767153739,0,0,27,0
47,6,0.0412380058347162,0,0,27,0
48,4,0.985822221091217,0,1,27,0
49,3,0.0,0,0,27,0
50,2,0.0,0,0,27,0
51,6,0.0,0,0,27,0
52,1,0.005696981643590618,1,0,27,0
53,3,0.0,0,0,27,0
54,6,0.0016007949448191264,0,0,27,0
55,5,0.00043851701381994294,0,0,27,0
56,2,0.0022037765364703622,0,0,27,0
57,4,0.0,0,0,27,0
58,5,0.001251078970643178,0,0,27,0
59,4,0.00026288341624824767,0,0,27,0
60,1,0.00674942912962653,1,0,27,0
61,4,0.005623413790391039,1,0,27,0
62,4,0.04837147833917542,0,0,27,0
63,6,0.9933558333235831,0,1,27,0
64,6,0.0764486711543524,0,0,27,0
65,5,0.0,0,0,27,0
66,0,0.008326795395573221,1,0,27,0
67,3,0.0,0,0,27,0
68,4,0.0,0,0,27,0
69,0,0.005638834327299965,1,0,27,0
70,2,0.6208966906701263,1,0,27,0
71,3,3.037054240796917e-05,0,0,27,0
72,4,0.007230702465159719,1,0,27,0
73,7,0.0,0,0,27,0
74,7,0.18019233197217874,0,0,27,0
75,6,0.0,0,0,27,0
76,5,0.005551201058729189,1,0,27,0
77,6,0.007921711836124796,0,0,27,0
78,1,0.0056054238020926865,1,0,27,0
79,6,0.0067994553582842975,1,0,27,0
80,2,0.0,0,0,27,0
81,3,0.0002605024242556415,0,0,27,0
82,3,0.0732721789622405,1,0,27,0
83,7,0.00019269049814014564,0,0,27,0
84,7,0.0,0,0,27,0
85,5,0.005513455572056343,1,0,27,0
86,4,0.0,0,0,27,0
87,2,0.0,0,0,27,0
88,3,0.0,0,0,27,0
89,1,0.04792971081222036,1,0,27,0
90,0,0.04889568635739456,1,0,27,0
91,7,0.9930744126744424,0,1,27,0
92,5,0.06696257799610662,1,0,27,0
93,6,0.0013245461378064503,0,0,27,0
94,6,0.005657509380789097,1,0,27,0
95,6,0.0018615500737821017,0,0,27,0
96,3,0.01526597226382162,0,0,27,0
97,4,0.006620919175036867,1,0,27,0
98,0,0.0,0,0,27,0
99,5,0.0,0,0,27,0
0,3,0.006462891595665361,1,0,27,1
1,7,0.007881194193760585,1,0,27,1
2,4,0.0,0,0,27,1
3,6,0.002720898854306691,0,0,27,1
4,6,0.9891135174345487,0,1,27,1
5,6,0.0005912157665950484,0,0,27,1
6,3,0.005950539984363433,1,0,27,1
7,7,0.006294809137809127,0,0,27,1
8,0,0.0003899043097336051,0,0,27,1
9,6,0.016665412638146047,0,0,27,1
10,7,0.0004322336967946267,0,0,27,1
11,3,0.0003291183241292625,0,0,27,1
12,5,0.005743172938825789,1,0,27,1
13,7,0.006901011259634262,1,0,27,1
14,7,0.010384622029514302,0,0,27,1
15,4,0.018463851058749547,0,0,27,1
16,3,0.0,0,0,27,1
17,5,0.0,0,0,27,1
18,2,0.0,0,0,27,1
19,4,0.0023380719180523695,0,0,27,1
20,6,0.0,0,0,27,1
21,3,0.000852187133695547,0,0,27,1
22,6,0.06546977525008349,0,0,27,1
23,5,0.005767503017262986,1,0,27,1
24,0,0.010651211639967026,1,0,27,1
25,7,0.0,0,0,27,1
26,1,0.0,0,0,27,1
27,7,0.0,0,0,27,1
28,3,0.01153908115931642,1,0,27,1
29,0,0.0,0,0,27,1
30,6,0.0,0,0,27,1
31,5,0.0,0,0,27,1
32,3,0.005797261220177917,1,0,27,1
33,0,0.005790754257907543,1,0,27,1
34,2,0.0,0,0,27,1
35,4,1.689687770995026e-05,0,0,27,1
36,0,0.9990875912408759,1,1,27,1
37,3,0.0010811845370535774,0,0,27,1
38,3,0.049956022429327264,0,0,27,1
39,5,0.0058726526285944125,1,0,27,1
40,1,0.0,0,0,27,1
41,7,0.016688858542195782,1,0,27,1
42,3,0.0,0,0,27,1
43,0,0.005729230560837474,1,0,27,1
44,6,0.995336589011623,1,1,27,1
45,7,0.0003314820160060219,0,0,27,1
46,3,0.005779086738783009,1,0,27,1
47,6,0.9838534335564733,0,1,27,1
48,4,0.013007568579028713,0,0,27,1
49,3,0.0,0,0,27,1
50,2,5.024964454388783e-06,0,0,27,1
51,6,0.05407632636045756,1,0,27,1
52,1,0.9896428760982859,0,1,27,1
53,3,0.005781485962306244,1,0,27,1
54,6,0.036299247906141016,1,0,27,1
55,5,0.0061560269867910545,1,0,27,1
56,2,0.0014167090865496313,0,0,27,1
57,4,0.011941371086307648,0,0,27,1
58,5,0.022374486522259915,0,0,27,1
59,4,0.0020052189473903892,0,0,27,1
60,1,0.0008691205274413673,0,0,27,1
61,4,0.0,0,0,27,1
62,4,0.040334579569185354,0,0,27,1
63,6,0.0002710673134208898,0,0,27,1
64,6,0.06319912845916054,1,0,27,1
65,5,0.024705172210532398,0,0,27,1
66,0,0.005674614199479707,1,0,27,1
67,3,0.0,0,0,27,1
68,4,0.05176207137719001,0,0,27,1
69,0,0.0,0,0,27,1
70,2,0.005754386983936443,1,0,27,1
71,3,0.00048355676163532854,0,0,27,1
72,4,0.0,0,0,27,1
73,7,0.00010713903425051526,0,0,27,1
74,7,0.055378601616155744,0,0,27,1
75,6,0.0024030697731440924,0,0,27,1
76,5,0.0,0,0,27,1
77,6,0.00835404106478989,1,0,27,1
78,1,0.0,0,0,27,1
79,6,0.008046583467144836,0,0,27,1
80,2,0.0,0,0,27,1
81,3,0.006614402172820268,0,0,27,1
82,3,0.0,0,0,27,1
83,7,0.006642223464629135,1,0,27,1
84,7,0.042183303673786,0,0,27,1
85,5,0.0,0,0,27,1
86,4,0.0,0,0,27,1
87,2,5.3903774575038856e-05,0,0,27,1
88,3,0.004005974793656286,0,0,27,1
89,1,0.005859108995807429,1,0,27,1
90,0,0.06573291060790169,1,0,27,1
91,7,0.0010006151688929676,0,0,27,1
92,5,0.019559581529898073,0,0,27,1
93,6,0.0013363013879791504,0,0,27,1
94,6,0.0,0,0,27,1
95,6,0.0058076590361721735,1,0,27,1
96,3,0.0,0,0,27,1
97,4,0.0,0,0,27,1
98,0,0.005842331725324195,1,0,27,1
99,5,0.0068012497509408526,1,0,27,1
0,3,0.0,0,0,27,2
1,7,0.00139448660715518,0,0,27,2
2,4,0.0,0,0,27,2
3,6,5.6256885417736564e-05,0,0,27,2
4,6,0.0,0,0,27,2
5,6,0.0,0,0,27,2
6,3,0.9953313138557331,0,1,27,2
7,7,0.0028173068177017083,0,0,27,2
8,0,0.041761816137259815,0,0,27,2
9,6,0.9984507201615551,1,1,27,2
10,7,0.0,0,0,27,2
11,3,0.0,0,0,27,2
12,5,0.00719785997990138,1,0,27,2
13,7,0.005831316984984314,1,0,27,2
14,7,0.005651154781542664,0,0,27,2
15,4,0.003037838969895572,0,0,27,2
16,3,0.006869959079888256,1,0,27,2
17,5,0.005681674180023945,1,0,27,2
18,2,1.318646269549788e-05,0,0,27,2
19,4,0.007403048430246062,1,0,27,2
20,6,0.005629750048660527,1,0,27,2
21,3,0.003934038776087428,0,0,27,2
22,6,0.0,0,0,27,2
23,5,0.035574152324710055,1,0,27,2
24,0,0.005631805644942709,1,0,27,2
25,7,0.00015176966181944007,0,0,27,2
26,1,0.0002331423095823294,0,0,27,2
27,7,0.00014176843625594656,0,0,27,2
28,3,0.048530552877625276,0,0,27,2
29,0,0.007905298000553998,1,0,27,2
30,6,0.01792032751745174,0,0,27,2
31,5,0.0,0,0,27,2
32,3,0.16337765477835323,0,0,27,2
33,0,0.9975070525065379,0,1,27,2
34,2,0.006349337876675186,1,0,27,2
35,4,0.0,0,0,27,2
36,0,0.005687458507791908,1,0,27,2
37,3,0.002279715405745811,0,0,27,2
38,3,0.0058932228396048085,1,0,27,2
39,5,0.03285145336501695,0,0,27,2
40,1,0.04950023446330145,0,0,27,2
41,7,2.3024508063248038e-07,0,0,27,2
42,3,0.0,0,0,27,2
43,0,0.00027911164382636507,0,0,27,2
44,6,0.0,0,0,27,2
45,7,0.0003260788080154104,0,0,27,2
46,3,0.9984944727871776,1,1,27,2
47,6,0.0,0,0,27,2
48,4,0.0033461515444770202,0,0,27,2
49,3,0.052420823654589936,0,0,27,2
50,2,0.0,0,0,27,2
51,6,0.013667057126341907,0,0,27,2
52,1,0.06162650149901788,1,0,27,2
53,3,0.005646560460272812,1,0,27,2
54,6,0.045655012423557344,0,0,27,2
55,5,0.014511195922875374,1,0,27,2
56,2,0.0061012386475087265,1,0,27,2
57,4,0.017332262828709605,1,0,27,2
58,5,0.07467769010314962,0,0,27,2
59,4,0.0,0,0,27,2
60,1,0.00558258534881342,1,0,27,2
61,4,0.005654731812036723,1,0,27,2
62,4,4.803876269653756e-05,0,0,27,2
63,6,0.1000523418573447,0,0,27,2
64,6,0.0,0,0,27,2
65,5,0.0,0,0,27,2
66,0,0.00028450368893056144,0,0,27,2
67,3,0.011579484452357517,0,0,27,2
68,4,0.0,0,0,27,2
69,0,0.005587749047874211,1,0,27,2
70,2,0.009135824874828296,0,0,27,2
71,3,0.0,0,0,27,2
72,4,0.009364185352139068,1,0,27,2
73,7,0.0007843302791191192,0,0,27,2
74,7,0.005692906587621358,1,0,27,2
75,6,0.0011773372381826742,0,0,27,2
76,5,0.0,0,0,27,2
77,6,0.004341410326995587,0,0,27,2
78,1,0.0,0,0,27,2
79,6,0.00041145101522407435,0,0,27,2
80,2,0.0,0,0,27,2
81,3,0.008916823556035106,1,0,27,2
82,3,0.0007888487163859552,0,0,27,2
83,7,0.002231832825877896,0,0,27,2
84,7,0.0006832558507707358,0,0,27,2
85,5,0.0,0,0,27,2
86,4,0.0,0,0,27,2
87,2,0.9964893153934696,1,1,27,2
88,3,0.0010528180996946881,0,0,27,2
89,1,0.0,0,0,27,2
90,0,0.0320459173435433,1,0,27,2
91,7,0.006123103452420655,1,0,27,2
92,5,0.00026027253392405,0,0,27,2
93,6,0.004336031328465915,0,0,27,2
94,6,0.005674047797028107,1,0,27,2
95,6,0.04176768947361634,0,0,27,2
96,3,0.0,0,0,27,2
97,4,0.0,0,0,27,2
98,0,0.0,0,0,27,2
99,5,0.0058333997734445675,1,0,27,2
0,3,0.005857134703730973,1,0,27,3
1,7,0.0077968510328347744,1,0,27,3
2,4,0.06712405109063412,0,0,27,3
3,6,0.007326274895127283,1,0,27,3
4,6,0.009553677997028633,0,0,27,3
5,6,0.0007478024099476835,0,0,27,3
6,3,1.7587166147079035e-05,0,0,27,3
7,7,0.0,0,0,27,3
8,0,0.0009870490915603778,0,0,27,3
9,6,0.003475090362452131,0,0,27,3
10,7,0.0003963802338587209,0,0,27,3
11,3,0.0005746907880172609,0,0,27,3
12,5,0.006092102322495554,1,0,27,3
13,7,0.0030289755551834597,0,0,27,3
14,7,0.008305083402783906,0,0,27,3
15,4,0.02051933557486579,0,0,27,3
16,3,0.039203935203322014,0,0,27,3
17,5,0.0,0,0,27,3
18,2,0.001097456784865044,0,0,27,3
19,4,0.005612591686526744,0,0,27,3
20,6,0.9976826683134173,0,1,27,3
21,3,0.00015145405321309854,0,0,27,3
22,6,0.049987758164239594,0,0,27,3
23,5,0.0002928498455541912,0,0,27,3
24,0,0.005554386918627429,1,0,27,3
25,7,0.021993336076473094,0,0,27,3
26,1,6.449486175131284e-05,0,0,27,3
27,7,0.0002546941662725572,0,0,27,3
28,3,0.024735455468718814,0,0,27,3
29,0,0.03232582276737056,0,0,27,3
30,6,0.0008673861801312083,0,0,27,3
31,5,0.00647739411945734,1,0,27,3
32,3,0.006270685137464013,1,0,27,3
33,0,0.0010492798559215326,0,0,27,3
34,2,0.046943379256616936,0,0,27,3
35,4,0.0006921469066601628,0,0,27,3
36,0,0.01091714498884855,0,0,27,3
37,3,0.02976204224917279,0,0,27,3
38,3,0.013629680752953073,1,0,27,3
39,5,0.007199845960270508,0,0,27,3
40,1,0.09418162624411636,0,0,27,3
41,7,0.0022391488324820952,0,0,27,3
42,3,0.045169979157981356,0,0,27,3
43,0,0.0004795561870893058,0,0,27,3
44,6,0.018328756738377073,1,0,27,3
45,7,0.00018757284874266363,0,0,27,3
46,3,0.018653715080711668,1,0,27,3
47,6,0.0004140191396770326,0,0,27,3
48,4,0.019971733339327877,1,0,27,3
49,3,0.022491952436607045,1,0,27,3
50,2,0.005784129405857487,1,0,27,3
51,6,0.01835778664991218,0,0,27,3
52,1,0.0,0,0,27,3
53,3,0.0,0,0,27,3
54,6,0.006760081783103748,1,0,27,3
55,5,0.04073298775588883,0,0,27,3
56,2,0.03804286228099496,1,0,27,3
57,4,0.005587581166760136,1,0,27,3
58,5,0.0007693848402876469,0,0,27,3
59,4,0.007702294747625967,1,0,27,3
60,1,7.350599135297747e-05,0,0,27,3
61,4,0.014726455480486957,0,0,27,3
62,4,0.0007618492443544518,0,0,27,3
63,6,0.00048229432119068394,0,0,27,3
64,6,0.0039580485146740235,0,0,27,3
65,5,0.006131257966798876,0,0,27,3
66,0,0.0069518282560304895,1,0,27,3
67,3,0.0,0,0,27,3
68,4,0.01447836841496048,0,0,27,3
69,0,0.0009821606499178768,0,0,27,3
70,2,0.0024150608629869763,0,0,27,3
71,3,0.06801293996539198,0,0,27,3
72,4,0.00526041236804155,0,0,27,3
73,7,0.0005784216023765129,0,0,27,3
74,7,0.006686254144452438,1,0,27,3
75,6,0.05677467796072852,0,0,27,3
76,5,0.0,0,0,27,3
77,6,0.003283887191543498,0,0,27,3
78,1,8.082329847450944e-07,0,0,27,3
79,6,0.00632723031435175,0,0,27,3
80,2,0.005533396171824872,1,0,27,3
81,3,0.007175473674343327,1,0,27,3
82,3,0.0004122449657075833,0,0,27,3
83,7,0.005684614808971187,1,0,27,3
84,7,0.00586373652810749,1,0,27,3
85,5,0.005695716419888401,1,0,27,3
86,4,0.029805688621623166,0,0,27,3
87,2,0.0008878475926735438,0,0,27,3
88,3,0.009133906742860642,0,0,27,3
89,1,0.006144540230330667,1,0,27,3
90,0,0.019740997920578356,0,0,27,3
91,7,0.005943098406004899,1,0,27,3
92,5,0.006156703018800272,1,0,27,3
93,6,0.9937527083632303,0,1,27,3
94,6,0.0,0,0,27,3
95,6,0.0011265088175355876,0,0,27,3
96,3,0.013502373307157197,1,0,27,3
97,4,0.029844650633223443,1,0,27,3
98,0,0.0002632868153643577,0,0,27,3
99,5,0.005715848608234045,1,0,27,3
0,3,0.0,0,0,27,4
1,7,0.0008773995433984036,0,0,27,4
2,4,0.0,0,0,27,4
3,6,0.005557976928381432,1,0,27,4
4,6,0.0029275519228009767,0,0,27,4
5,6,0.010723783232433034,0,0,27,4
6,3,0.9990088762516547,1,1,27,4
7,7,0.016364312285426244,1,0,27,4
8,0,0.0007586509340329164,0,0,27,4
9,6,0.027338029127585945,1,0,27,4
10,7,0.0,0,0,27,4
11,3,0.005680476489984148,1,0,27,4
12,5,0.0,0,0,27,4
13,7,0.0,0,0,27,4
14,7,0.02424017491558285,0,0,27,4
15,4,0.005656237606231943,1,0,27,4
16,3,0.07106893838200395,0,0,27,4
17,5,0.0,0,0,27,4
18,2,0.07008148656508753,1,0,27,4
19,4,0.0055846567558194,1,0,27,4
20,6,0.9966733605726567,0,1,27,4
21,3,0.0,0,0,27,4
22,6,0.021291778377717847,1,0,27,4
23,5,0.005704855067881894,1,0,27,4
24,0,0.00551970189443496,1,0,27,4
25,7,0.9950912601459068,0,1,27,4
26,1,0.09722627483649793,0,0,27,4
27,7,1.2271315054192215e-06,0,0,27,4
28,3,0.011603138626458055,0,0,27,4
29,0,0.0,0,0,27,4
30,6,0.005654061605438679,1,0,27,4
31,5,0.0,0,0,27,4
32,3,0.006647128060503651,1,0,27,4
33,0,0.0,0,0,27,4
34,2,0.0005146978650803304,0,0,27,4
35,4,0.005559636996383191,1,0,27,4
36,0,0.0,0,0,27,4
37,3,0.054117346298363,1,0,27,4
38,3,0.08577615807299127,1,0,27,4
39,5,0.0,0,0,27,4
40,1,0.0016683467997905311,0,0,27,4
41,7,0.0,0,0,27,4
42,3,0.0,0,0,27,4
43,0,2.7922125116469974e-05,0,0,27,4
44,6,0.998644667523753,1,1,27,4
45,7,0.005474452554744526,1,0,27,4
46,3,0.0,0,0,27,4
47,6,3.425239017127842e-05,0,0,27,4
48,4,0.1273466083042631,1,0,27,4
49,3,0.0,0,0,27,4
50,2,0.0010351261011074223,0,0,27,4
51,6,0.026646431542889336,0,0,27,4
52,1,0.0,0,0,27,4
53,3,0.0,0,0,27,4
54,6,0.0,0,0,27,4
55,5,0.09118013538472429,0,0,27,4
56,2,0.02070245304787838,1,0,27,4
57,4,0.0053758421287695415,0,0,27,4
58,5,0.007155402993971739,1,0,27,4
59,4,0.020487550014032106,0,0,27,4
60,1,0.9990875912408759,1,1,27,4
61,4,0.0,0,0,27,4
62,4,0.0,0,0,27,4
63,6,0.004444263725172004,0,0,27,4
64,6,0.014867527962773614,0,0,27,4
65,5,0.0,0,0,27,4
66,0,0.006738827287205262,1,0,27,4
67,3,0.005670612147286492,1,0,27,4
68,4,0.11419921565195562,1,0,27,4
69,0,0.015476984455140452,0,0,27,4
70,2,0.005797601422731266,1,0,27,4
71,3,0.0001013948929182672,0,0,27,4
72,4,0.005604851127956602,0,0,27,4
73,7,0.00031609145181839526,0,0,27,4
74,7,0.0013691449647001868,0,0,27,4
75,6,0.9960370232751832,0,1,27,4
76,5,0.0,0,0,27,4
77,6,0.0012277034492788172,0,0,27,4
78,1,0.0014771745150484446,0,0,27,4
79,6,0.0,0,0,27,4
80,2,0.0057191034097488136,1,0,27,4
81,3,0.0,0,0,27,4
82,3,0.0,0,0,27,4
83,7,0.0,0,0,27,4
84,7,0.0,0,0,27,4
85,5,0.005730427457831107,1,0,27,4
86,4,0.005604345495891862,1,0,27,4
87,2,0.0,0,0,27,4
88,3,0.0007766925489514286,0,0,27,4
89,1,0.0,0,0,27,4
90,0,0.005782110567583168,1,0,27,4
91,7,0.0,0,0,27,4
92,5,0.9938088100070087,0,1,27,4
93,6,0.0,0,0,27,4
94,6,0.0,0,0,27,4
95,6,0.0,0,0,27,4
96,3,0.9915549435879021,0,1,27,4
97,4,0.0,0,0,27,4
98,0,0.0008661825693867672,0,0,27,4
99,5,0.0,0,0,27,4
0,3,0.0,0,0,28,0
1,7,0.9511227463174353,1,1,28,0
2,4,0.4000098760806922,0,0,28,0
3,6,0.006811868586947889,1,0,28,0
4,6,0.006295953787079883,1,0,28,0
5,6,0.9954178240828482,0,1,28,0
6,3,0.0,0,0,28,0
7,7,0.008809728221658777,1,0,28,0
8,0,0.0023047945356155894,0,0,28,0
9,6,0.9893690180929295,1,1,28,0
10,7,0.586080878160994,0,0,28,0
11,3,0.6866234545955536,0,1,28,0
12,5,0.0012820429520158869,0,0,28,0
13,7,0.21605087177320223,1,1,28,0
14,7,0.978078586912599,0,1,28,0
15,4,0.0,0,0,28,0
16,3,0.015844060405759103,0,0,28,0
17,5,0.0,0,0,28,0
18,2,0.0064856286293959965,1,0,28,0
19,4,0.0,0,0,28,0
20,6,0.006669199309759943,1,0,28,0
21,3,0.0,0,0,28,0
22,6,0.0,0,0,28,0
23,5,0.9989008417576954,1,1,28,0
24,0,0.8490968669322121,0,1,28,0
25,7,0.0,0,0,28,0
26,1,0.0616489478815208,0,0,28,0
27,7,0.8846808249480967,0,1,28,0
28,3,0.9761640265874773,0,1,28,0
29,0,0.7433149722079344,0,1,28,0
30,6,0.0142695255903071,0,0,28,0
31,5,0.995588092077601,0,1,28,0
32,3,0.9956291552716078,0,1,28,0
33,0,0.9954081680246415,0,1,28,0
34,2,0.9517063197221676,0,1,28,0
35,4,0.24139976621485906,0,1,28,0
36,0,0.0070108440483120085,1,0,28,0
37,3,0.0,0,0,28,0
38,3,0.0,0,0,28,0
39,5,0.0,0,0,28,0
40,1,0.9851626031776872,1,1,28,0
41,7,0.0,0,0,28,0
42,3,0.7661077858368919,0,1,28,0
43,0,0.02479475365688247,1,0,28,0
44,6,0.9407366282005627,0,1,28,0
45,7,0.0,0,0,28,0
46,3,0.9324858648793928,0,1,28,0
47,6,0.25097444543210334,0,0,28,0
48,4,0.9990272800127763,1,1,28,0
49,3,0.0,0,0,28,0
50,2,0.054335766096943766,0,0,28,0
51,6,0.01085279294198613,1,0,28,0
52,1,0.021677739219209787,1,0,28,0
53,3,0.8462605395806199,0,1,28,0
54,6,0.9951280000616467,0,1,28,0
55,5,0.07336232967302939,0,0,28,0
56,2,0.0,0,0,28,0
57,4,0.0,0,0,28,0
58,5,0.9883284439373108,1,1,28,0
59,4,0.0,0,0,28,0
60,1,0.0,0,0,28,0
61,4,0.9946613797035088,0,1,28,0
62,4,0.06988925184929427,0,0,28,0
63,6,0.0138836168216902,1,0,28,0
64,6,0.8138555702451786,1,0,28,0
65,5,0.7323188706972336,0,1,28,0
66,0,0.009885239353508674,1,0,28,0
67,3,0.9952753555563203,0,1,28,0
68,4,0.07565517514812843,0,0,28,0
69,0,0.0,0,0,28,0
70,2,0.2811163483856465,0,1,28,0
71,3,0.0,0,0,28,0
72,4,0.006869645221727373,1,0,28,0
73,7,0.8655161433369257,1,1,28,0
74,7,0.9955806966056795,0,1,28,0
75,6,0.9985767999098605,1,1,28,0
76,5,0.0,0,0,28,0
77,6,0.0,0,0,28,0
78,1,0.9952248496435198,0,1,28,0
79,6,0.0,0,0,28,0
80,2,0.007012450217793107,1,0,28,0
81,3,0.9956231434674001,0,1,28,0
82,3,0.9273647092597227,1,1,28,0
83,7,0.0,0,0,28,0
84,7,0.0,0,0,28,0
85,5,0.9978779602297376,1,1,28,0
86,4,0.0,0,0,28,0
87,2,0.0,0,0,28,0
88,3,0.45896410610433774,0,0,28,0
89,1,0.09844344938735058,0,0,28,0
90,0,0.9985763098723217,1,1,28,0
91,7,0.9989599081629339,1,1,28,0
92,5,0.041988531473014866,0,0,28,0
93,6,0.0,0,0,28,0
94,6,0.13734087843728088,1,0,28,0
95,6,0.006768204357151076,1,0,28,0
96,3,0.0,0,0,28,0
97,4,0.014936685519405328,0,0,28,0
98,0,0.006640308891933068,1,0,28,0
99,5,0.05955837128069543,0,0,28,0
0,3,0.0,0,0,28,1
1,7,0.5060260703634762,1,1,28,1
2,4,0.9721504673748796,0,1,28,1
3,6,0.7340577243419523,0,1,28,1
4,6,0.5953444658888903,0,1,28,1
5,6,0.0,0,0,28,1
6,3,0.0,0,0,28,1
7,7,0.982148443282818,0,1,28,1
8,0,0.006376922579373803,1,0,28,1
9,6,0.9964592084868809,0,1,28,1
10,7,0.006522092462579514,1,0,28,1
11,3,0.0,0,0,28,1
12,5,0.6619048818752258,1,1,28,1
13,7,0.9945818373770181,0,1,28,1
14,7,0.0,0,0,28,1
15,4,0.9738143452710737,0,1,28,1
16,3,0.19663330100217924,1,0,28,1
17,5,0.0,0,0,28,1
18,2,0.9942669598165872,0,1,28,1
19,4,0.9438335138604393,0,1,28,1
20,6,0.3966499238010195,0,1,28,1
21,3,0.8170469603316107,0,1,28,1
22,6,0.5414336586496692,0,1,28,1
23,5,0.9822240965729607,0,1,28,1
24,0,0.5630929094783691,0,1,28,1
25,7,0.7088305975846543,1,1,28,1
26,1,0.9944055632179475,0,1,28,1
27,7,0.006675591378498749,1,0,28,1
28,3,0.19623355189269492,0,0,28,1
29,0,0.9776919614886335,0,1,28,1
30,6,0.998609993944663,1,1,28,1
31,5,0.0,0,0,28,1
32,3,0.008084218629721496,0,0,28,1
33,0,0.9943449876258089,0,1,28,1
34,2,0.36066924800186856,1,1,28,1
